Пользователь	Югин Дмитрий
Компьютер	Progr10
Дата и время	25.09.2017 11:11:59
	
Параметры:	Период запроса: 01.01.2017 - 31.12.2017
	
День	ID Интернет заказа	Код товара	Количество отгрузок	Сумма отгрузок	Количество возвратов	Сумма возвратов
20.06.2017	4 254 208	116 965	1	11 950		
21.04.2017	2 925 731	124 019	1	4 965		
25.01.2017	1 904 196	124 197	1	13 480		
07.04.2017	1 253 662	138 152	1	1 330		
03.04.2017	5 981 457	138 378	1	7 730		
31.08.2017	2 773 103	137 765	1	1 575		
25.09.2017	4 045 889	137 945			7	11 925
22.09.2017	4 045 889	137 945	7	11 925		
17.03.2017	5 338 486	77 519			1	1 350
16.03.2017	5 338 486	77 519	1	1 350		
10.02.2017	888 108	77 519	1	1 350		
31.03.2017	4 905 716	77 527	1	675		
27.04.2017	3 252 863	77 540	1	2 565		
06.03.2017	1 990 395	77 540	1	2 140		
17.05.2017	2 856 001	77 540	1	2 565		
14.03.2017	2 132 364	114 932			1	9 915
13.03.2017	2 132 364	114 932	1	9 915		
24.03.2017	5 036 243	121 958	1	9 805		
01.02.2017	815 051	129 033	1	5 495		
11.01.2017	4 099 264	78 036	1	3 285		
06.03.2017	2 727 122	78 036	1	3 285		
16.01.2017	2 202 026	114 493	1	5 865		
01.02.2017	2 103 258	128 684	1	9 500		
06.03.2017	4 726 596	128 684	1	8 645		
29.08.2017	4 703 179	128 684	1	10 380		
07.03.2017	1 143 867	128 832	1	16 745		
28.06.2017	4 155 215	128 832	1	26 245		
20.03.2017	5 322 135	128 832	1	27 625		
07.09.2017	4 430 595	128 832	1	27 625		
09.02.2017	4 247 458	135 980			1	4 090
26.04.2017	3 541 813	25 735	1	29 030		
23.01.2017	4 963 962	25 735			1	24 190
20.01.2017	4 963 962	25 735	1	24 190		
06.03.2017	3 940 657	115 269	1	5 185		
21.08.2017	5 194 733	115 355	1	36 065		
27.07.2017	5 888 348	129 632	1	2 985		
21.06.2017	4 504 070	136 421	1	1 670		
17.02.2017	3 927 383	136 421	1	1 615		
14.02.2017	5 896 083	33 737	1	1 440		
13.04.2017	1 597 844	108 423	1	4 370		
23.05.2017	3 731 527	108 423	1	4 370		
26.05.2017	3 731 527	108 423			1	4 370
27.01.2017	1 473 107	108 423	1	3 640		
21.07.2017	2 995 134	108 423	1	4 005		
23.05.2017	3 731 527	108 423			1	4 370
23.05.2017	3 731 527	108 423	1	4 370		
21.03.2017	1 120 640	115 635	1	7 560		
06.09.2017	3 828 465	115 635			1	7 560
05.09.2017	3 828 465	115 635	2	15 120		
20.01.2017	1 335 126	115 748	1	4 635		
23.01.2017	1 335 126	115 748			1	4 635
12.07.2017	1 970 990	129 737	1	3 135		
07.03.2017	5 282 068	129 855	1	320		
02.03.2017	723 610	129 855	1	385		
16.08.2017	5 337 256	129 907	1	3 780		
07.03.2017	3 070 809	136 834	1	6 890		
24.01.2017	5 882 401	26 503	1	3 285		
06.06.2017	2 860 058	26 503	1	3 340		
01.08.2017	1 543 167	26 503	1	3 340		
08.06.2017	2 860 058	26 503			1	3 340
22.09.2017	4 228 888	34 162			1	1 970
07.09.2017	4 228 888	34 162	1	1 970		
12.01.2017	3 795 053	108 802	1	15 700		
16.01.2017	3 795 053	108 802			1	15 700
12.09.2017	4 229 689	72 528	1	5 645		
16.02.2017	4 976 741	123 243	1	1 410		
09.06.2017	1 451 419	135 079			1	12 270
09.06.2017	1 451 419	135 079	1	12 270		
11.08.2017	4 205 217	135 079	1	12 590		
07.03.2017	5 230 939	135 079	1	11 575		
16.08.2017	461 859	135 081	1	14 745		
04.08.2017	2 155 778	135 083	1	10 300		
03.03.2017	684 081	135 368	1	7 870		
09.02.2017	1 783 089	113 747	1	13 015		
10.02.2017	1 783 089	113 747			1	13 015
24.05.2017	4 893 197	120 657	2	4 170		
25.05.2017	4 893 197	120 657			1	2 060
27.03.2017	4 114 907	127 637	1	4 815		
24.04.2017	1 371 319	134 936	1	1 655		
29.03.2017	1 949 400	134 936	1	1 420		
20.01.2017	5 101 911	134 986	1	3 630		
12.07.2017	3 839 654	134 987	1	1 605		
27.07.2017	3 414 244	84 952	1	16 875		
05.01.2017	2 844 363	85 035	1	7 350		
16.02.2017	3 278 300	85 035	1	7 425		
05.05.2017	5 339 164	100 460	1	7 940		
16.02.2017	2 289 607	114 301	1	15 965		
15.02.2017	1 183 107	114 301	1	14 370		
10.05.2017	5 401 674	121 459			1	4 155
05.05.2017	5 401 674	121 459	1	4 155		
21.06.2017	2 123 042	128 438	1	5 150		
14.03.2017	1 798 408	128 465	1	9 350		
12.05.2017	903 435	135 386	1	2 415		
21.04.2017	1 076 179	135 400			1	6 965
19.04.2017	1 076 179	135 400	1	6 965		
07.04.2017	2 540 159	135 584	1	770		
11.08.2017	4 939 656	135 584	1	840		
25.08.2017	4 939 656	135 584			1	720
25.08.2017	5 389 117	135 584	1	1 025		
24.01.2017	3 547 904	70 730			1	3 825
23.01.2017	3 547 904	70 730	1	3 825		
10.01.2017	609 842	70 913	1	5 600		
30.03.2017	4 881 085	114 620			1	12 340
30.03.2017	4 881 085	114 620	1	12 340		
09.02.2017	2 257 362	114 694	1	14 830		
17.08.2017	2 738 979	121 565	1	6 540		
21.09.2017	2 743 188	121 759			1	59 820
21.09.2017	2 743 188	121 759	1	59 820		
14.02.2017	4 284 573	128 776	1	945		
15.02.2017	3 784 304	128 876	1	8 525		
20.07.2017	1 426 356	135 880	1	3 095		
11.04.2017	5 841 158	135 880	1	2 960		
15.09.2017	613 884	135 942	1	13 365		
25.05.2017	3 637 413	135 942			1	16 885
24.05.2017	4 205 938	135 942	1	16 885		
19.05.2017	4 681 004	135 942			1	16 885
25.05.2017	4 205 938	135 942			1	16 885
24.05.2017	3 637 413	135 942	2	33 770		
18.05.2017	4 681 004	135 942	1	16 885		
14.07.2017	3 179 786	128 979	1	4 875		
16.01.2017	2 990 219	128 979	1	5 065		
14.07.2017	3 179 786	128 979			1	4 875
18.05.2017	4 835 095	128 979	1	5 115		
11.05.2017	5 351 604	128 979	1	5 065		
06.03.2017	2 160 941	63 983	1	3 085		
02.03.2017	5 493 794	63 983	1	2 735		
30.08.2017	4 579 451	85 853	2	21 520		
31.08.2017	4 579 451	85 853			1	11 390
14.09.2017	1 445 296	86 164			1	24 050
13.09.2017	1 445 296	86 164	1	24 050		
12.09.2017	1 351 765	122 736	1	12 630		
02.02.2017	868 571	129 744	1	2 410		
08.09.2017	2 956 831	129 979	1	1 005		
11.09.2017	2 956 831	129 979			1	1 005
16.01.2017	1 169 938	136 962	1	5 920		
04.08.2017	2 504 617	101 724	1	26 010		
27.01.2017	9 000 000 417	130 245	1	6 030		
17.04.2017	5 956 332	137 072	1	4 005		
25.08.2017	3 591 465	137 072	1	3 915		
18.05.2017	2 836 518	137 373			1	765
17.05.2017	2 836 518	137 373	1	765		
12.07.2017	1 426 048	137 394	1	2 715		
08.09.2017	1 448 166	155 048	1	25 895		
11.09.2017	1 448 166	155 048			1	25 895
07.03.2017	2 482 938	64 448	1	23 400		
05.04.2017	5 417 861	95 066	1	16 660		
16.02.2017	293 456	95 066	1	15 845		
26.04.2017	1 605 808	95 066			1	20 145
20.04.2017	1 605 808	95 066	1	20 145		
21.04.2017	1 605 808	95 066			1	20 145
26.04.2017	1 605 808	95 066	1	20 145		
17.08.2017	1 634 114	123 242	1	2 240		
17.04.2017	271 845	123 294	1	2 310		
18.04.2017	271 845	123 294			1	2 310
23.01.2017	505 952	123 477			1	1 465
25.09.2017	4 045 889	123 477			15	21 195
09.01.2017	505 952	123 477	1	1 465		
22.09.2017	4 045 889	123 477	15	21 195		
04.08.2017	4 628 416	123 477	1	1 370		
10.04.2017	4 692 653	123 477	1	1 415		
20.07.2017	477 531	123 477	1	1 415		
24.07.2017	477 531	123 477			1	1 415
22.08.2017	2 960 720	6 395	1	2 015		
16.08.2017	250 396	34 802	1	4 065		
17.08.2017	250 396	34 802			1	4 065
22.09.2017	4 943 265	72 665	1	16 055		
02.03.2017	1 325 673	124 012	1	6 005		
05.09.2017	3 409 004	124 101	1	14 005		
05.09.2017	1 592 816	124 106			1	9 395
05.09.2017	1 592 816	124 106	1	9 395		
17.01.2017	5 566 395	124 161	1	6 800		
18.01.2017	5 566 395	124 161			1	6 800
04.04.2017	3 185 198	124 212	1	14 000		
19.06.2017	1 689 319	138 194	1	4 720		
04.05.2017	237 624	81 303	1	13 265		
28.07.2017	1 976 167	109 685	1	6 850		
14.06.2017	3 084 359	116 529	1	10 685		
02.02.2017	3 565 816	116 534	1	6 310		
17.04.2017	4 984 208	116 713	1	3 565		
21.07.2017	1 482 015	123 730	1	3 285		
25.01.2017	4 949 761	123 730	1	3 410		
02.02.2017	3 074 739	123 827	1	4 865		
03.03.2017	4 908 808	122 516	1	11 830		
20.07.2017	630 450	122 516	1	12 405		
15.09.2017	4 640 286	129 432	1	10 875		
18.09.2017	4 640 286	129 432			1	10 875
12.07.2017	968 081	136 422	1	1 275		
25.08.2017	3 812 406	136 422	1	1 145		
09.02.2017	5 167 973	3 527	1	28 515		
21.09.2017	2 153 345	3 554			1	44 680
20.09.2017	2 153 345	3 554	1	44 680		
14.02.2017	5 896 083	33 827	1	1 815		
09.01.2017	492 799	129 698	1	1 575		
23.01.2017	2 989 908	129 786			1	5 370
17.05.2017	346 766	129 786	1	5 845		
18.01.2017	4 445 613	129 786	1	5 705		
10.01.2017	3 320 082	129 786	1	5 750		
04.09.2017	4 697 884	129 786	1	5 610		
30.08.2017	814 071	129 786	1	5 705		
31.08.2017	814 071	129 786			1	5 705
18.05.2017	346 766	129 786			1	5 845
14.06.2017	3 523 428	129 786	1	5 750		
25.09.2017	4 319 569	129 786	1	6 085		
18.05.2017	1 410 013	129 786	1	5 560		
20.01.2017	2 989 908	129 786	1	5 370		
09.02.2017	3 650 929	129 786	1	5 655		
12.01.2017	3 320 082	129 786			1	5 750
24.07.2017	4 250 610	129 786			1	5 895
07.08.2017	2 820 265	129 786			1	5 800
11.08.2017	1 852 886	129 786	1	5 800		
17.02.2017	4 990 396	129 786	1	5 845		
08.06.2017	5 406 407	129 786	1	5 560		
04.08.2017	2 820 265	129 786	1	5 800		
21.07.2017	4 250 610	129 786	1	5 895		
06.02.2017	5 739 999	129 786	1	5 845		
27.02.2017	5 219 240	129 815	1	6 660		
06.03.2017	3 940 657	129 896	1	3 385		
17.08.2017	532 319	136 798	1	985		
13.07.2017	5 213 872	136 859	1	15 400		
07.03.2017	2 029 836	136 865	1	10 545		
21.07.2017	4 250 610	137 032	1	5 625		
24.07.2017	4 250 610	137 032			1	5 625
17.03.2017	1 314 339	26 497	1	12 230		
20.03.2017	1 314 339	26 497			1	12 230
06.03.2017	3 001 453	123 113	1	19 675		
03.02.2017	707 974	123 158	1	1 840		
26.07.2017	2 619 012	137 317	1	2 370		
08.06.2017	4 808 730	137 354			1	1 050
25.07.2017	3 025 710	137 354	1	965		
05.06.2017	4 808 730	137 354	1	1 050		
27.01.2017	3 115 127	116 254	1	16 055		
31.01.2017	3 115 127	116 254			1	16 055
14.02.2017	4 940 804	123 333	1	1 215		
13.09.2017	1 729 830	123 333	1	1 350		
13.09.2017	1 729 830	123 333			1	1 350
16.02.2017	4 940 804	123 333			1	1 215
09.03.2017	221 379	123 342			1	7 325
09.03.2017	221 379	123 342	1	7 325		
10.01.2017	3 743 436	116 964			1	11 695
09.01.2017	3 743 436	116 964	1	11 695		
10.03.2017	5 525 379	114 705			1	18 755
12.01.2017	2 113 734	121 568			1	3 960
08.03.2017	4 851 849	121 568	1	3 575		
11.01.2017	2 113 734	121 568	1	3 960		
19.04.2017	3 918 760	121 568	1	4 940		
12.04.2017	2 507 109	128 675	1	515		
01.03.2017	4 982 069	128 675	1	500		
03.04.2017	2 054 130	128 733	1	565		
27.02.2017	5 663 974	128 733	1	520		
02.03.2017	3 187 989	128 805			1	17 810
02.03.2017	3 187 989	128 805	1	17 810		
20.01.2017	5 558 349	135 804	1	1 285		
07.04.2017	3 642 242	135 804	1	1 335		
23.01.2017	5 558 349	135 804			1	1 285
22.03.2017	4 504 311	135 804	1	1 470		
16.02.2017	3 673 495	135 909	1	665		
19.09.2017	1 184 443	135 909	1	665		
05.06.2017	4 937 741	135 969	1	8 290		
15.05.2017	2 818 290	135 969			1	8 760
15.05.2017	2 818 290	135 969	1	8 760		
27.03.2017	602 226	100 566			1	4 880
24.03.2017	602 226	100 566	1	4 880		
07.06.2017	1 931 003	107 772	1	6 835		
14.02.2017	4 286 834	62 619			1	12 665
13.02.2017	4 286 834	62 619	1	12 665		
02.02.2017	3 115 912	101 112	1	38 750		
24.03.2017	3 104 432	136 452	1	2 995		
27.03.2017	3 104 432	136 452			1	2 995
07.08.2017	5 235 827	136 452	1	3 230		
03.02.2017	5 957 056	136 452	1	2 910		
14.03.2017	1 674 641	136 452	1	2 950		
11.05.2017	1 624 118	136 452	1	3 585		
05.04.2017	2 998 293	136 452	1	2 995		
06.04.2017	3 592 577	136 501			1	995
05.04.2017	3 592 577	136 501	1	995		
19.09.2017	1 039 147	154 598			1	10 610
19.09.2017	1 039 147	154 598	1	10 610		
03.03.2017	3 296 680	136 952	1	3 795		
13.04.2017	4 633 099	137 270	1	1 165		
06.03.2017	3 623 946	137 382	1	585		
14.02.2017	4 373 986	72 419	1	23 600		
17.02.2017	1 051 229	102 230	1	720		
08.08.2017	1 326 158	116 354	1	22 720		
08.06.2017	5 178 669	123 379	1	690		
01.03.2017	4 121 038	123 379	1	685		
19.05.2017	4 713 524	123 379	1	580		
07.07.2017	2 955 056	137 531	1	9 290		
10.07.2017	2 955 056	137 531			1	9 290
11.08.2017	3 984 271	124 172	1	5 000		
24.04.2017	5 878 450	103 187			1	2 140
12.04.2017	5 878 450	103 187	1	2 140		
14.04.2017	2 514 953	123 595			1	1 515
13.01.2017	3 533 680	123 595	1	1 515		
13.04.2017	2 514 953	123 595	1	1 515		
29.06.2017	5 885 169	123 595	1	1 565		
02.08.2017	312 571	123 872	1	6 740		
19.01.2017	5 075 379	137 897	1	305		
16.08.2017	1 008 056	137 897	1	340		
17.05.2017	5 704 828	135 807	1	1 555		
17.02.2017	1 664 846	135 807	1	1 210		
13.07.2017	5 811 616	135 811	1	1 920		
12.05.2017	3 962 057	77 427	1	1 080		
13.03.2017	2 647 532	77 427			1	900
10.03.2017	2 647 532	77 427	1	900		
14.02.2017	3 557 711	77 603	1	7 205		
15.02.2017	3 557 711	77 603			1	7 205
16.01.2017	5 825 855	107 720	1	13 840		
17.01.2017	5 825 855	107 720			1	13 840
10.02.2017	2 986 536	121 900	1	9 515		
06.02.2017	2 642 500	122 181			1	5 895
03.02.2017	2 642 500	122 181	1	5 895		
11.01.2017	2 361 157	129 155	1	1 645		
27.03.2017	3 805 500	129 155	1	1 530		
30.01.2017	3 042 117	129 155	1	1 695		
21.06.2017	513 459	129 155	1	1 935		
30.08.2017	1 464 468	129 155	1	1 785		
09.02.2017	4 590 520	129 155	1	1 695		
30.03.2017	295 422	78 299	1	5 350		
15.02.2017	5 043 575	115 247			1	2 830
15.02.2017	5 043 575	115 247	1	2 830		
19.05.2017	4 713 524	129 480	1	695		
25.09.2017	5 457 062	154 352			1	21 010
21.09.2017	5 457 062	154 352	1	21 010		
18.08.2017	2 624 481	101 356	2	4 970		
13.04.2017	5 741 502	122 889	1	28 915		
14.04.2017	5 741 502	122 889			1	28 915
16.03.2017	5 593 512	129 678	1	1 050		
29.05.2017	3 739 061	129 741	1	1 785		
27.03.2017	5 036 243	129 780			1	10 160
24.03.2017	5 036 243	129 780	1	10 160		
27.03.2017	5 036 243	129 806			1	9 820
24.03.2017	5 036 243	129 806	1	9 820		
15.03.2017	3 467 119	129 811	1	5 360		
18.01.2017	4 445 613	129 811	1	5 360		
10.04.2017	5 952 574	129 811	1	6 105		
29.03.2017	1 109 074	129 811	1	4 800		
08.06.2017	5 406 407	129 811	1	5 775		
31.01.2017	2 115 197	129 811	1	5 590		
14.08.2017	4 566 707	129 811	1	4 985		
28.03.2017	2 261 974	129 811	1	5 360		
14.04.2017	2 514 953	129 922			1	2 505
13.04.2017	2 514 953	129 922	1	2 505		
19.09.2017	5 441 723	154 829	1	4 310		
26.01.2017	2 477 733	101 726	1	24 585		
19.01.2017	2 649 555	108 821	1	8 065		
08.03.2017	3 519 179	123 197	1	2 540		
02.08.2017	3 667 654	137 360	1	1 925		
13.07.2017	2 601 932	137 398	1	19 530		
14.07.2017	2 601 932	137 398			1	19 530
25.04.2017	1 065 158	137 398	1	20 235		
13.07.2017	2 601 932	137 398	1	18 955		
19.09.2017	1 039 147	155 263			1	8 910
19.09.2017	1 039 147	155 263	1	8 910		
25.07.2017	4 210 900	123 449	1	7 020		
09.06.2017	866 436	123 449	1	7 020		
09.06.2017	866 436	123 449			1	7 020
17.04.2017	310 955	137 855			1	8 980
05.05.2017	2 996 364	137 921	1	6 980		
10.05.2017	2 996 364	137 921			1	6 980
21.06.2017	1 770 072	137 946	1	1 725		
13.02.2017	3 702 037	32 642			2	5 370
09.02.2017	3 702 037	32 642	2	5 370		
05.04.2017	2 889 526	114 291	1	3 825		
06.04.2017	2 889 526	114 291			1	3 825
03.08.2017	4 282 657	128 298	1	6 995		
04.08.2017	4 282 657	128 298			1	6 995
21.06.2017	3 062 828	135 382			1	870
20.06.2017	3 062 828	135 382	1	870		
27.02.2017	2 345 063	135 591	1	680		
28.02.2017	2 345 063	135 591			1	680
17.08.2017	4 916 513	135 591	1	730		
31.03.2017	4 770 681	135 591	1	725		
30.08.2017	4 291 952	8 412	1	6 175		
03.02.2017	2 705 327	114 927	1	6 070		
03.03.2017	397 039	121 985	1	7 445		
01.02.2017	1 958 896	121 985	1	7 255		
16.05.2017	1 745 534	129 043			1	3 135
10.04.2017	4 692 653	129 043	1	3 185		
15.05.2017	1 745 534	129 043	1	3 135		
18.01.2017	2 495 133	78 037	1	4 195		
17.04.2017	5 213 612	78 037			1	5 030
14.04.2017	5 213 612	78 037	1	5 030		
07.03.2017	1 091 779	128 781	1	8 670		
28.06.2017	4 155 215	128 837	1	15 585		
07.03.2017	1 143 867	128 837	1	9 945		
17.05.2017	5 704 828	135 805	1	1 935		
17.02.2017	1 664 846	135 805	1	1 800		
08.09.2017	4 256 694	135 861			1	830
11.09.2017	4 256 694	135 861			1	750
08.09.2017	4 256 694	135 861	1	830		
08.09.2017	4 256 694	135 861	1	750		
14.03.2017	4 227 185	135 861	1	805		
01.08.2017	3 603 133	101 170			1	19 845
31.07.2017	3 603 133	101 170	1	19 845		
08.09.2017	4 970 170	115 381	1	13 805		
14.03.2017	5 767 093	122 326	1	6 795		
03.03.2017	197 534	136 451	1	1 255		
27.06.2017	3 884 788	136 451			1	1 435
15.09.2017	2 206 451	136 451	1	1 195		
23.05.2017	3 884 788	136 451	1	1 435		
02.06.2017	2 588 075	136 503	1	2 290		
13.03.2017	1 216 146	129 735	1	3 435		
16.03.2017	1 216 146	129 735			1	3 435
19.04.2017	2 829 609	136 862	2	35 365		
20.04.2017	2 829 609	136 862			2	35 365
25.07.2017	5 802 126	136 862	1	20 330		
10.02.2017	5 037 915	136 862	1	18 370		
29.06.2017	1 901 108	136 862	1	19 675		
31.08.2017	5 231 773	26 496	1	6 610		
09.08.2017	2 778 376	26 496	1	6 915		
29.05.2017	2 778 171	26 508	1	8 685		
31.07.2017	4 429 879	26 512			1	7 730
31.07.2017	4 429 879	26 512	1	7 730		
16.01.2017	3 795 053	108 790			1	9 965
12.01.2017	3 795 053	108 790	1	9 965		
13.01.2017	3 916 006	130 157	1	1 225		
20.04.2017	1 570 834	130 157	1	1 470		
21.04.2017	1 570 834	130 157			1	1 470
11.01.2017	2 950 852	127 027	1	21 180		
16.05.2017	5 324 338	134 340	1	7 590		
09.02.2017	2 661 498	106 083			1	7 650
08.02.2017	2 661 498	106 083	1	7 650		
06.03.2017	3 385 550	113 322	1	6 295		
10.02.2017	2 986 536	113 322	1	6 490		
04.04.2017	5 986 444	120 237	1	23 145		
12.04.2017	1 269 642	120 338	1	6 680		
08.03.2017	1 830 127	120 411	1	3 790		
08.08.2017	4 439 227	120 470	1	21 345		
14.02.2017	2 799 081	127 466	1	1 540		
01.02.2017	1 958 896	127 466	1	1 560		
20.01.2017	2 989 908	134 395	1	3 320		
17.01.2017	690 978	84 012	1	5 200		
18.01.2017	690 978	84 012			1	5 200
10.01.2017	1 392 545	99 255	1	4 520		
20.06.2017	3 640 695	99 255	1	4 615		
19.04.2017	351 795	113 784	1	8 055		
17.07.2017	937 147	120 645	1	6 150		
07.06.2017	1 931 003	120 645	1	6 150		
08.06.2017	1 931 003	120 645			1	6 150
31.08.2017	4 560 402	120 811	1	16 820		
18.01.2017	5 202 428	120 811	1	17 505		
